-0.48299,-0.87389,1.3022,-1.5341,0.48413,-0.32734,0.83706,-0.18315,0.40762,-1.1632,0.8109,0.40892,0.37113,0.49937,1
0.67157,-0.9475,1.268,3.0022,-0.96433,-1.1939,-0.028799,-0.4377,0.50361,-2.0896,-0.061877,0.72284,0.12113,1.0736,1
-0.22681,0.72368,-1.2636,0.96238,-0.23941,-0.095715,-0.37403,1.0301,1.4038,0.81485,-0.54132,0.47726,-0.46947,-0.63591,1
1.9653,-0.54484,-0.87823,0.099561,-0.69561,1.2563,-1.4119,1.2169,1.4493,-1.2184,1.7924,0.0026458,1.6757,1.4742,1
0.68132,-0.93276,-0.46552,1.4166,0.51266,-0.19393,0.7671,1.9641,-0.72946,1.08,-0.50458,1.4195,-0.15564,-0.96865,1
1.554,-1.2047,-0.24104,1.7723,-0.50472,2.2373,-0.20422,1.1104,-1.1169,-0.74867,-0.19345,-1.0458,-1.4354,-0.51362,1
1.8041,-1.4427,0.44622,-0.96929,0.50347,-0.95452,0.54844,0.44392,1.4833,-1.7813,-0.8002,0.32856,-1.2153,0.22994,1
0.70365,0.18545,0.85446,1.2502,-0.085701,0.52948,1.181,-0.6767,1.1027,0.3781,0.28185,0.51905,0.40026,1.1984,1
-0.67513,0.41701,-0.77346,-0.34587,0.65344,0.34945,-0.11805,0.80925,0.21212,0.66938,-0.81551,-1.332,1.0953,0.43912,1
1.1887,0.61233,1.3533,1.174,-1.0897,0.67982,0.83261,1.5287,0.84592,-0.47057,-0.78391,-0.042387,-0.0095115,0.82042,1
1.2378,0.3733,0.5411,1.1684,0.22974,-1.4276,0.032165,0.46213,1.1481,0.13291,1.0189,-0.22968,1.2802,0.99726,1
1.055,-0.74447,0.51579,0.94908,1.9644,0.24719,0.19179,-0.47679,1.6804,-0.41229,1.1426,-0.16252,-0.024481,0.76362,1
1.8918,-0.89427,-1.6085,-0.15635,-0.55495,-0.35437,0.98151,-0.78995,-0.91496,0.40665,-0.014658,-0.049151,1.4533,-1.2633,1
-1.649,0.33372,-0.956,1.1043,-0.79053,-0.40082,0.15291,-0.13028,1.1748,-0.51326,-0.59337,1.7642,2.7206,-0.57646,1
-0.544,1.5493,-0.51675,0.45796,-0.63129,-0.48942,-0.04182,0.56551,-0.7273,0.82859,0.096293,-0.51894,-0.63975,-0.23423,1
0.36081,-0.062858,1.393,0.4561,-0.065126,-0.1365,-0.51527,-0.20734,3.1361,0.85387,0.11373,0.8251,0.81129,-0.14776,1
2.5798,0.669,1.3573,0.054555,0.57201,0.21104,-0.24728,0.2515,-1.3552,-0.94582,0.31334,0.45008,-0.047149,-1.0389,1
0.55914,0.29993,-0.8455,-0.39681,-0.64132,1.285,0.6427,0.60857,1.0958,-0.4319,-0.57315,-0.35657,-0.086949,0.53498,1
1.6277,0.0035511,0.087336,-1.0661,1.7149,0.33483,-1.0148,0.48365,-1.2578,1.0275,-1.0623,1.3773,0.68173,1.8439,1
0.54008,-1.5575,-0.78669,0.71327,1.1375,-1.4026,-0.42995,-1.0399,0.30486,-1.9098,-0.66713,-0.70724,1.4542,-0.98513,1
-1.4024,1.1444,0.72235,0.13256,-0.46392,0.10972,1.0708,-0.61943,0.59211,-0.053573,0.67848,-2.0591,0.57084,1.7235,1
-0.59196,1.4698,1.4187,0.16515,0.766,1.1817,-0.21362,-0.83955,-1.1943,-0.91045,-0.52935,-1.9364,-0.012614,-0.47734,1
-0.31453,-0.84725,0.36773,0.32771,1.9374,-0.51376,-0.97517,0.16317,-0.63982,-0.35088,0.00010354,0.13165,1.1087,0.31305,1
-1.07,0.36792,0.2578,-0.055711,-1.3665,-1.4598,0.17702,-0.88625,1.8138,-2.2384,-0.24413,-0.14172,0.20936,-1.3953,1
-0.22266,-0.25176,0.25825,-0.82886,-1.7843,1.5384,0.65115,-0.26837,-1.2354,0.80669,0.68687,1.4249,-0.18006,0.11556,1
1.1096,0.1349,-0.4175,1.8424,-2.0244,1.1725,-0.049838,1.4472,-0.015825,0.53108,-1.0414,-0.57208,1.685,-0.21849,1
-0.34043,-0.59905,-1.9058,-0.84242,0.528,1.2964,-0.11106,0.26946,1.4495,0.28401,-0.14313,-0.64373,-1.1478,1.4767,1
0.15486,0.14542,0.13471,0.82491,-0.62853,-0.053743,-0.68862,2.1966,-0.29233,-0.32242,-0.22631,1.6229,-0.94291,0.76456,1
1.9712,-1.3595,0.27336,0.78097,1.1281,0.72538,-0.54486,-0.21159,-0.20894,-0.72692,-1.5808,-0.21205,-0.86842,-0.25709,1
0.86151,1.7214,-0.014077,-0.57053,-0.62258,0.75954,0.37653,-1.8475,0.51763,0.78101,0.66117,1.6769,-0.63557,-0.93442,1
2.1219,-0.33289,-0.081914,-0.72118,0.50248,-0.11825,-1.0299,0.58461,-0.27867,0.83586,-0.93962,1.0722,-2.4819,-0.016297,1
-1.1498,-0.012011,1.2827,0.17364,2.2389,0.068197,1.8219,2.1419,0.8335,-1.3253,-0.0089111,-0.061402,-0.07365,-0.85241,1
2.823,0.78672,-0.060956,2.033,0.2452,0.055661,-0.55395,-0.69408,-0.38949,-0.44808,0.57466,-0.43066,-0.4785,1.1785,1
0.95762,-0.41111,-0.91697,-0.16572,-0.43704,-2.2249,1.5761,-0.52083,0.72431,0.14175,0.2216,-0.11685,-1.3881,-0.29121,1
-0.92728,-1.0532,1.3373,1.1466,0.09296,0.25918,0.15901,-0.23806,1.4349,1.3288,-0.54424,0.898,0.51741,1.8263,1
-1.1277,-2.4645,-0.94294,-1.0172,-1.8371,0.30452,0.64363,0.051019,-0.84171,1.168,-0.21011,-0.4367,0.094756,0.76011,1
-0.79834,-0.30043,0.22991,1.7671,-0.20761,-0.33207,-0.91107,-2.3066,-0.079602,-0.02238,-1.5202,-0.67955,-1.3558,1.0904,1
1.9941,-0.26625,1.5915,-0.50399,-0.43057,0.1448,0.28842,-0.51902,-0.43481,0.85103,0.088347,-0.54968,-0.97449,-1.0147,1
0.4655,-0.47082,1.1474,-0.34793,0.051351,-0.28892,-0.61662,-0.41867,0.18431,0.27018,0.91076,-0.14594,0.4633,0.55444,1
-0.13948,-0.80961,0.94408,1.9247,0.39408,0.77599,-0.84388,-1.1564,-0.50632,-1.4338,-0.15658,0.48707,0.74861,-0.38178,1
1.6379,-0.55724,-0.38293,-0.30395,0.66132,-0.9494,0.90097,-0.68296,-0.70886,0.17957,-1.1206,-1.0681,0.59466,-0.54038,1
-1.0719,0.12733,-1.168,-0.61649,1.4296,0.29673,0.24578,-0.025287,-0.49479,-0.55515,0.3683,-0.25331,0.42222,1.7128,1
0.033214,-0.9767,0.092861,-1.8325,-0.010132,1.1299,-0.060998,0.18685,1.6172,0.5769,0.27886,-1.307,-1.8771,-1.2822,1
-1.4292,-1.5463,-1.3092,-0.70481,-0.61322,-3.392,2.4329,1.3665,-0.25905,-1.2588,-0.61127,-0.86169,0.72904,0.35131,1
0.13808,-1.3441,0.3201,0.58225,2.0643,1.9193,-0.50503,-0.8504,-1.5413,-0.075883,-2.4146,0.67342,-0.90892,-0.43462,1
0.14322,-0.69717,-0.4624,-1.2696,0.75643,-0.52767,0.93352,0.54276,-0.5369,-0.72086,-0.095664,1.6306,1.1331,-0.98439,1
0.30321,-0.25864,-1.0028,-1.6431,-1.5483,-1.3545,-0.25418,-1.0658,0.09565,0.070512,-1.1816,0.93856,1.6162,0.57934,1
-0.46249,0.71971,0.51604,-0.49153,-0.54296,0.61162,-0.77307,0.71072,-0.63471,0.50723,0.7567,-0.42619,1.2791,1.6465,1
-1.3776,0.40538,-0.034154,-1.204,0.35533,-0.009965,-0.40585,0.86671,-0.30065,-1.1938,0.96634,-1.47,1.0715,-0.00050177,1
0.1445,-0.78258,0.37969,-0.5789,0.44863,-0.19221,0.21337,-0.34075,0.85058,-1.2231,0.1301,-0.16628,1.1365,1.1493,1
1.362,1.6204,0.26473,1.3304,-1.3163,-0.57131,-0.29258,-0.36046,0.21962,2.8129,1.2577,1.2821,0.16806,-1.2638,1
-0.039134,0.24042,0.81182,0.33841,-2.002,-0.48898,0.49453,2.1126,0.83532,-0.84703,0.13559,-0.37503,-1.1635,-1.0483,1
0.34997,2.2126,-1.7853,0.70195,0.17874,1.0598,-0.23263,1.0491,0.045539,-0.95952,1.5365,0.25033,-0.52467,1.1075,1
-0.43217,-0.62012,0.82399,1.1691,1.1567,2.2961,0.33655,-1.0035,1.0869,1.2211,1.5161,0.68261,0.77981,-0.23496,1
-1.0036,-0.37797,-0.26809,0.64709,1.03,0.39811,0.63992,0.87114,1.8544,-1.3332,0.67673,-0.28936,-0.42877,-0.12917,1
-1.4381,0.59254,0.66002,0.35785,1.1212,0.23552,0.51955,-0.33936,-0.93244,-1.0711,-0.68099,-1.4436,0.16171,-0.27977,1
0.87173,1.7145,0.24507,0.66002,-2.8914,-0.19834,-0.16315,-1.1302,-0.53834,1.4541,-0.47315,-0.059972,-0.088199,-0.25607,1
-0.62782,0.031492,-1.3913,-1.2127,-0.38991,-0.14112,-2.2526,-2.2104,0.15709,0.093656,-0.64532,-0.17982,-0.61343,0.071627,1
-0.23269,-1.4472,-0.38832,-0.32115,-0.41881,0.77729,-0.61732,0.49722,0.40925,0.96756,-0.4337,-1.0419,0.36757,1.3322,1
0.44133,0.32831,-0.81504,-1.5435,-0.22306,-1.0455,-0.35347,0.26366,0.31832,-1.2849,0.4813,0.9076,1.5364,0.29858,1
0.72631,-0.64111,-0.013254,1.2737,1.2725,-0.24819,0.18477,-0.43291,1.1952,1.774,0.59781,-0.70059,-1.3424,-0.72257,1
0.13571,-0.39124,0.82484,-0.13432,0.44947,-0.99754,0.28328,0.69787,-1.9892,-0.2718,1.5698,1.254,-1.1372,-1.4142,1
0.59148,-0.72974,-0.39756,0.80175,-2.1537,1.1448,-1.1333,-0.54667,2.7773,1.1506,0.45661,-0.79997,-0.697,-0.28958,1
0.77956,0.57994,-0.97648,1.1812,0.14021,0.13631,0.7041,-0.17464,0.1315,-0.25014,-0.18003,-0.66738,-0.88339,1.4792,1
-0.74683,1.0013,1.1421,-1.4075,-0.70462,1.4838,1.5285,-2.5421,-0.74343,-0.0086485,0.046754,1.2281,-1.1973,1.1531,1
1.1685,-0.70674,-0.83062,1.7275,0.53085,-0.03432,1.4828,-0.58759,-0.5081,-0.53387,0.14964,0.40728,0.72579,1.4266,1
-0.30622,-0.31113,-0.53776,0.86693,0.57631,-0.20261,-0.4358,-1.0218,0.21562,1.8718,-0.5963,-0.8438,0.05357,-0.097063,1
-0.84226,0.17193,-0.15436,-1.2988,1.0366,-0.24369,-0.073062,-2.7958,-0.62704,-0.84362,-1.6045,0.43144,-0.0081444,-0.026454,1
0.86326,2.2183,-0.83679,0.11579,1.0996,1.1453,0.39289,-1.9952,-1.1715,-0.49788,-1.302,-0.33107,-0.41149,2.5327,1
0.24989,-0.2066,0.87536,-0.89685,-0.12713,0.71909,1.258,0.52553,1.1062,1.5947,-1.2516,-0.9532,-0.89748,0.8898,1
0.86822,1.4693,0.031054,0.11224,-0.94692,-0.96637,-0.19487,1.2415,0.82891,-1.7625,0.53572,0.084765,-0.40436,0.073613,1
0.50154,-1.0743,0.50194,0.52527,-0.76787,-0.72509,-1.0055,1.4061,-0.29761,-2.0952,-1.0287,-1.1163,0.99419,-1.2059,1
0.94035,-0.16233,-0.048839,-2.0268,0.31985,-0.96923,0.6102,0.28405,0.11065,0.55446,-0.21324,-1.4854,-0.37871,0.36342,1
1.8979,-0.99024,0.34363,0.78378,0.71893,0.46656,-0.48445,-0.53577,-0.17904,0.04595,0.43624,-1.2919,-2.9643,0.78241,1
0.34432,1.5233,0.37005,0.41366,0.20719,-1.0724,-0.29875,1.5381,0.67417,-0.52659,0.69322,0.43622,0.32309,0.25103,1
-1.0918,0.61586,-0.34329,-1.1585,0.01366,0.18506,-0.93228,-1.5015,0.81603,0.24811,0.92761,-0.83117,-0.39981,1.0989,1
-0.71289,-0.0244,-0.9851,0.87524,-0.19814,-0.15045,-0.095011,1.1533,-0.45403,-2.132,-0.48109,0.21054,0.50447,-1.0236,1
-0.36822,1.427,0.35547,-0.34901,0.47733,0.20319,-1.0591,0.73682,0.36842,0.65207,-0.38219,0.58136,-1.4743,-1.1436,1
1.2634,-1.563,1.381,0.16315,1.2273,-0.76256,-0.40782,-0.32138,-0.24751,0.19469,-0.42259,0.38521,0.39462,0.68242,1
0.81854,-0.39553,0.32981,-1.1906,-1.5571,0.12241,-0.28684,-1.8151,0.60442,1.4454,-0.88903,0.35489,0.45974,1.0836,1
1.3698,0.64458,-0.72924,-0.52316,1.4169,0.087841,0.83358,0.69898,-1.53,-3.3386,1.2798,-0.64461,-1.5433,-0.5738,1
1.272,1.0539,-0.58785,-1.3294,-1.1894,-1.3207,0.49868,-0.14373,-0.39248,1.0557,0.011564,-0.12392,-0.77633,-0.28719,1
-1.8339,0.03242,-0.64345,0.637,0.49562,0.058863,0.92269,0.038825,1.5697,-0.41633,-1.1291,0.77231,0.24517,0.73391,1
0.78489,0.96649,-1.3336,-0.27645,-0.049975,-1.8704,1.2345,-0.079675,0.10346,-0.046666,0.20664,1.0411,0.045873,0.85593,1
1.4175,-0.70039,-0.69137,1.5801,1.2215,-0.37971,0.81208,-0.25507,0.29081,1.2318,0.62971,0.23883,0.34444,0.31234,1
0.20913,-1.7513,1.0418,-1.2283,-0.34978,-1.8353,0.011343,0.72046,-0.19134,0.54629,0.35983,0.68141,0.96672,-0.19319,1
-2.4205,0.11015,-1.6324,-0.27475,-0.38495,-0.13926,-0.36449,0.92046,-1.0254,-1.103,0.4919,-0.12097,0.40173,0.14538,1
0.39183,0.39094,-0.57376,-1.2893,0.64107,-0.020952,0.7227,-1.1045,-0.17074,-0.26669,0.37699,1.7828,0.69577,2.058,1
-0.34847,2.5326,0.12327,-1.0413,-0.72401,-1.403,2.302,0.036038,1.94,0.75394,0.052436,-0.4305,1.1626,-0.50189,1
0.20278,-1.1774,0.18142,0.36103,-0.042733,-0.13344,-0.13014,0.031393,-0.032485,0.57455,0.98952,0.27517,-0.16659,-0.026174,1
-0.1875,0.64155,0.60143,0.27498,-0.60639,-0.56652,0.16554,0.6092,0.56697,-1.835,0.8687,-1.266,-0.94556,-1.7803,1
0.55331,0.16972,-0.64838,-1.0203,-0.013567,-0.37012,0.16798,0.83543,-0.23664,0.23682,0.058755,0.38646,-0.083405,0.4171,1
-1.7115,1.68,0.42349,0.91888,-1.1165,0.89253,-0.81755,-0.067242,-0.70465,-1.0486,-0.62513,0.60755,0.096019,-0.55255,1
1.4622,0.2784,0.72611,0.23279,0.23769,-2.1418,0.82548,0.17152,-0.41764,0.73863,-0.26346,-0.046627,1.7532,-0.44004,1
1.7868,-0.39031,-0.90644,0.82855,-0.46102,-0.4985,0.97906,-1.0427,-0.83941,1.9163,0.012594,-2.0357,0.16807,1.1845,1
-0.53426,-0.63168,0.84354,0.25496,-1.1485,0.83569,-0.012469,-0.51774,1.7492,1.2524,0.052024,1.5567,-0.16432,-0.47546,1
-1.2836,0.88399,-0.29205,0.56398,-1.3033,-1.156,-1.4919,-1.8495,1.0737,-1.082,-0.24039,0.654,-1.3273,-1.2884,1
2.7755,0.039925,1.73,0.77355,0.41545,1.143,-1.0602,0.30351,1.0364,0.45183,1.9937,0.33866,-2.0114,0.56954,1
0.64413,0.082025,0.18036,-0.44119,-0.9293,0.095328,-0.39953,-0.78293,-0.53417,0.96295,0.46071,-0.20978,-1.2584,-0.26621,1
-0.45314,1.1928,1.6259,-0.70855,-0.2123,0.75101,0.89147,-1.1141,0.29026,1.3054,0.11665,0.9554,-0.51171,0.20543,1
0.0059626,0.246,-0.23801,-0.66086,-0.82935,0.29443,1.4731,-0.47238,-0.55615,-2.0064,-0.54263,-1.755,-0.54002,-0.22763,1
-2.281,0.61871,-0.33307,1.0878,-1.0401,-2.8203,-0.37271,-2.1338,-0.48394,1.8477,-1.5607,0.66107,0.14522,-0.65799,1
0.65453,-1.3995,0.088904,-1.5651,0.41998,-0.8585,0.55252,0.93997,-0.2479,-0.85448,0.46417,0.73203,1.6827,0.57303,1
0.14488,0.37421,-1.7025,1.0222,0.54471,0.50404,-0.43504,-0.9429,-0.61453,-1.1851,0.51272,-0.29167,1.0498,0.74408,1
-0.84607,0.72602,0.46243,-0.017221,-1.111,-0.889,-0.47711,0.29064,-0.71108,0.56146,0.57034,2.0322,0.39632,1.616,1
-2.565,0.40498,0.40942,-1.4441,-0.78128,1.1951,0.91108,2.3286,0.6694,-1.0821,0.57877,-0.79054,1.3575,0.22149,1
1.803,-0.084221,0.57984,2.8478,0.37768,0.57479,-0.54343,-0.18192,0.57161,3.3017,-0.27253,0.45368,-0.8726,1.3463,1
-1.2156,0.14105,0.37091,-0.4463,0.92632,-1.9083,0.37206,-0.67192,0.41869,1.5096,-1.7188,-0.62643,0.27432,1.004,1
-2.2074,-0.58096,-2.2212,-2.4105,-1.2325,2.564,0.81172,0.14412,1.7363,-0.99572,0.36573,0.35016,-1.4187,1.2024,1
-2.3012,-0.87607,-0.38927,-2.0424,-0.57175,0.29949,-0.6858,0.61942,2.4792,1.9449,-0.33016,0.67474,-0.14662,0.67045,1
1.9583,-0.70857,-0.44831,0.056575,-0.22623,-0.36707,0.26637,-1.0878,-0.82515,0.86351,-0.29512,1.3924,0.14105,-0.79067,1
1.0326,-0.92477,0.80022,-0.95639,-0.58438,0.12971,-1.0378,-0.42735,-2.7526,0.26643,-0.38684,-0.35239,-1.5418,-0.93092,1
-0.96749,0.26216,-0.10718,-1.3294,0.56618,-0.64013,0.20536,-0.93057,0.3498,1.0752,-2.1002,-0.35438,-0.22969,0.14482,1
1.6564,-1.3006,-0.10105,-2.9227,-1.0434,0.41939,-0.75888,0.63265,-1.9087,0.060868,0.93675,0.15954,-0.22901,0.88222,1
-1.1336,-0.11789,1.2426,0.41445,2.1997,-0.45966,0.28082,0.7733,-0.87026,1.2247,-1.0988,-0.1963,-1.4363,-0.82477,1
0.3591,0.77459,0.68474,0.59071,-0.87167,-1.0956,-0.039123,1.5124,1.9408,-1.4373,-0.076503,0.48515,-0.77867,0.56231,1
-1.7962,-1.5233,-0.22024,1.7537,-2.1565,0.85938,-0.95463,-1.1677,-0.64665,-0.8232,-1.0025,-0.19223,-0.55516,-0.33841,1
-2.8264,1.2574,-0.43613,0.91493,0.32837,2.1679,-0.34446,2.3009,0.12362,-0.12233,0.36845,-1.3165,1.5253,0.51911,1
-0.6661,-0.31644,-0.29789,1.0124,-0.034245,-0.42454,-0.010745,-0.11642,0.60444,0.71412,0.10007,1.8295,-0.097397,0.53823,1
-0.45199,0.49409,-0.09839,-0.84627,-0.51458,-0.80449,0.39785,0.72922,0.66942,-0.076473,0.69026,0.49011,0.22732,-1.6919,1
0.7253,0.45838,-1.1428,0.81604,-0.59671,0.22382,1.6191,-0.12428,0.18552,0.93448,-0.69931,2.3341,-0.12742,0.70073,1
-1.0171,-1.1308,0.92941,-0.40012,-1.7109,0.24339,0.36972,1.4684,0.2137,-0.59523,0.18897,-0.67905,0.11038,0.44145,1
-0.15971,0.041043,1.0444,-0.89742,-0.53573,-0.62192,0.71788,1.9948,1.3857,1.3481,0.67098,-0.65877,1.4112,3.1371,1
-0.8373,-0.26262,0.16517,-1.5968,1.3989,0.54763,-0.58411,-1.5526,1.0324,-1.5799,-1.3127,0.11532,1.6432,-1.2528,1
-1.5217,0.66294,0.88156,-0.46338,1.198,0.20723,-0.33926,0.0065512,-0.36782,0.51585,-1.3475,-0.028316,1.2236,0.57031,1
0.49602,-1.5751,2.1354,-0.59651,-0.49089,0.6532,0.018481,0.0042741,-1.2801,-1.3329,1.4008,-0.08128,-1.6688,-0.50168,1
-0.61846,-0.62031,0.025257,-0.90664,0.88637,2.3042,2.1532,-1.154,1.1563,0.044432,0.22381,0.079899,-1.6851,-0.8089,1
-2.8128,0.4482,-1.0705,0.74206,0.64962,1.9654,1.1096,-2.2303,-0.75361,1.2212,-1.8584,1.3985,-0.25293,-0.78144,1
-0.79725,1.0067,-0.34169,0.12992,0.68288,0.47431,1.0057,0.46487,-0.63083,0.51114,0.64494,0.2598,1.8104,-0.69087,1
1.6512,-0.3752,-1.4243,0.52038,-0.051187,1.7089,0.35825,-0.38552,-0.21305,0.95581,0.36766,0.37273,0.87341,-0.48721,1
-1.1377,-1.1287,-0.44692,-0.97346,0.40732,1.1392,1.9244,-1.2107,0.30023,-0.32771,-1.8588,0.54469,-1.5848,-0.36033,1
-0.35546,1.0487,0.50014,1.2727,-0.4525,-0.94192,-1.4637,-0.18468,-0.96024,-0.23387,1.8517,0.42556,-0.49136,-0.17264,1
-0.1638,-1.9248,-1.1569,1.1662,0.24642,1.12,0.7729,0.61585,-0.79123,0.58046,-0.11896,-0.47548,-1.7414,-0.91133,1
-0.30055,1.2676,-0.97664,-0.93904,-0.84284,-0.007982,0.85371,0.31906,1.0892,-0.10026,-1.1087,-0.31703,-0.62077,1.178,1
0.77381,-0.5797,1.9475,0.65114,0.3414,-0.045345,-0.47027,-1.6127,-2.6297,-1.5324,-1.1155,0.51844,-0.31597,-0.18895,1
-1.3068,2.1473,-0.11777,-1.8377,-1.771,1.8741,-0.81061,-0.9317,-0.36325,-1.2693,-1.2317,-0.88545,-0.3326,-0.96306,1
-0.27574,-1.2729,0.83432,-0.16662,-0.26534,0.51419,0.31434,0.23297,1.4001,1.981,0.22955,-0.9015,-0.6729,-0.15938,1
-1.2504,0.46366,-0.81448,-0.16051,1.5002,-0.85058,0.4863,1.3173,1.5659,0.45147,0.96018,-0.84311,-0.58282,0.14413,1
-1.1249,-0.36908,0.13887,-1.8684,0.71492,-0.042754,0.3408,0.35644,0.66896,0.8798,0.56169,-0.34165,0.43757,-0.14169,1
1.4469,-0.8525,0.62036,2.2928,1.4373,1.176,-0.45498,-0.43946,1.4608,2.2816,-0.062312,0.55988,-1.0618,-0.077815,1
0.47452,-0.025867,0.99875,-1.7099,-0.12321,-0.37611,-0.12956,0.66395,-0.30391,-1.2218,-0.30519,-1.783,-0.91386,0.44199,1
-1.512,1.4493,-0.69914,-2.0206,2.6419,0.76483,-0.8303,-0.11305,1.3295,0.44262,-0.90592,0.024478,-0.99745,-1.2682,1
-0.59569,0.46951,-1.2563,0.42735,-0.2586,-0.33765,-0.80314,-0.098204,2.1242,2.2815,-0.45504,1.5721,0.18569,0.66874,1
0.70321,1.1515,0.38194,0.36897,0.70858,0.22746,-0.34614,-0.030098,0.32147,1.0086,-0.148,1.8977,-1.2304,0.6115,1
-0.78514,-0.14424,-0.90331,1.1828,0.99331,-0.37329,0.68474,1.2943,-1.1482,-1.0255,-0.097304,-0.23463,0.81591,-1.5596,1
0.9501,-0.29132,-0.45337,2.7374,2.5183,-1.0048,0.19319,-0.36317,0.49097,-1.1052,1.8296,0.39019,-1.5989,2.3137,1
-1.2475,-0.33793,0.97249,0.66576,0.021648,-1.6981,-1.1961,-0.80297,-0.15494,-0.018744,0.38968,-1.2861,0.55267,0.38307,1
1.0191,0.98452,-0.93466,-1.9964,1.2281,-0.45304,-1.5099,1.238,1.2157,0.14082,-0.55616,0.34722,1.1598,-0.5525,1
0.59503,0.56255,-1.3042,-0.38282,-1.7868,1.0707,-0.72735,-1.8628,-0.38151,1.4123,0.84835,0.0085121,0.72379,-0.39633,1
